,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
160079,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160080,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160084,1,VISp_II/III,1,2,0,0,2,2,1,3,6,5
160085,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160086,1,VISp_II/III,1,2,0,0,2,2,1,3,6,5
160088,1,VISp_II/III,1,4,0,7,1,2,3,6,6,1
160089,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160090,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160091,1,VISp_II/III,2,1,0,6,5,2,2,5,6,2
160092,1,VISp_II/III,1,4,0,7,1,2,3,6,6,4
160093,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160094,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160095,1,VISp_II/III,1,2,0,0,2,2,1,3,6,5
160096,1,VISp_II/III,1,2,0,0,2,2,0,6,6,5
160098,1,VISp_II/III,1,1,0,4,2,2,2,3,6,2
160100,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160101,1,VISp_II/III,1,2,0,5,2,2,1,6,6,5
160102,1,VISp_II/III,2,1,0,6,5,2,2,5,6,2
160103,1,VISp_II/III,1,1,0,6,2,2,2,6,6,2
160104,1,VISp_II/III,1,4,0,7,1,2,3,6,6,1
160105,1,VISp_II/III,1,0,0,3,2,2,0,6,6,5
160106,1,VISp_II/III,1,2,0,0,2,2,1,5,6,5
160107,1,VISp,1,2,0,0,2,2,1,6,6,5
160108,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160109,1,outside_VISp,1,4,0,7,1,2,3,6,6,1
160110,1,VISp_II/III,2,0,0,3,2,2,0,5,6,5
160111,1,VISp_II/III,1,2,0,0,2,2,1,5,6,5
160112,1,VISp_I,3,1,6,4,5,4,2,5,6,2
160113,1,VISp_II/III,1,1,0,8,5,2,2,5,6,2
160114,1,VISp,1,2,0,0,2,2,1,6,6,5
160115,1,VISp_II/III,2,4,0,7,1,2,3,5,6,1
160117,1,VISp_II/III,1,2,0,3,2,2,1,6,6,5
160118,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160119,1,VISp_I,2,1,6,4,5,4,2,5,6,2
160122,1,VISp_II/III,1,2,0,0,2,2,1,5,6,5
160123,1,outside_VISp,1,1,0,4,5,2,2,6,6,2
160124,1,VISp_I,3,4,6,7,1,4,3,5,6,1
160126,1,VISp_I,2,4,6,7,1,2,3,5,6,1
160127,1,outside_VISp,1,1,0,4,5,2,2,6,6,2
160128,1,outside_VISp,1,1,0,4,5,2,2,5,6,2
160130,1,VISp_I,3,5,6,5,5,4,4,5,6,0
160131,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
160132,1,VISp_I,3,1,6,4,5,4,2,5,6,2
160133,1,VISp_II/III,2,1,6,4,5,2,2,5,6,2
160134,1,outside_VISp,1,1,0,6,2,2,2,6,6,2
160135,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
160136,1,VISp_II/III,2,4,0,7,1,2,3,5,6,1
160137,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
160138,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
160139,1,VISp_I,3,1,6,6,5,4,2,5,6,2
160140,1,outside_VISp,1,0,0,1,2,2,0,6,6,5
160141,1,outside_VISp,1,2,0,0,2,1,1,5,6,5
170009,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170012,1,VISp_IV,1,2,0,0,4,1,1,1,1,5
170014,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
170016,1,VISp_IV,4,0,1,6,4,1,0,1,1,5
170018,1,VISp_II/III,1,4,0,7,1,2,3,5,6,1
170019,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170020,1,VISp_IV,1,2,0,0,4,1,1,1,1,5
170021,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170022,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
170023,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170026,1,VISp_IV,4,0,0,1,4,1,1,1,1,5
170027,1,VISp_IV,4,2,0,0,4,1,1,6,1,5
170028,1,VISp_IV,4,0,0,1,4,1,0,1,1,5
170029,1,VISp_II/III,1,1,0,5,2,2,2,6,6,2
170031,1,VISp_IV,4,5,1,5,5,1,4,1,1,0
170033,1,VISp_IV,4,1,0,6,5,1,2,6,1,2
170034,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170035,1,VISp_IV,1,1,0,4,5,1,2,1,1,2
170036,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
170037,1,VISp_IV,4,1,1,4,4,1,2,1,1,2
170038,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
170040,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170043,1,VISp_IV,1,2,0,0,4,1,2,1,1,5
170044,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
170045,1,VISp_IV,4,0,0,1,4,1,1,1,1,5
170046,1,VISp_II/III,1,2,0,0,4,2,1,6,1,5
170047,1,VISp_IV,2,4,0,11,1,1,3,1,1,1
170048,1,VISp_IV,1,2,0,0,4,1,1,1,1,5
170049,1,VISp_II/III,1,5,0,5,4,2,4,6,1,0
170052,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170053,1,VISp_II/III,1,2,0,0,2,2,1,6,6,2
170054,1,VISp_II/III,1,4,0,7,1,2,3,6,6,4
170055,1,VISp_IV,4,2,1,1,4,1,1,1,1,5
170057,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170059,1,VISp_II/III,1,4,0,7,1,2,3,6,6,4
170060,1,VISp_IV,4,1,1,8,4,1,0,1,1,2
170061,1,VISp_IV,3,2,1,1,4,1,4,1,1,5
170062,1,VISp_IV,2,1,0,4,5,1,2,1,1,2
170063,1,VISp_IV,3,5,1,5,5,1,4,1,1,0
170066,1,VISp_IV,3,2,1,0,4,1,4,1,1,5
170069,1,VISp_IV,4,2,1,0,4,1,0,1,1,5
170070,1,VISp_IV,1,1,1,6,5,2,2,6,1,2
170071,1,VISp_IV,3,1,1,6,5,1,4,1,1,2
170072,1,VISp_IV,3,2,1,0,4,1,4,1,1,5
170074,1,VISp_II/III,1,2,0,1,2,2,0,6,6,5
170075,1,VISp_IV,1,2,0,0,4,1,1,1,1,5
170076,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170077,1,VISp_IV,1,2,1,0,2,1,2,1,1,5
170078,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170081,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170085,1,VISp_II/III,1,1,0,4,5,2,2,6,6,2
170086,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
170087,1,VISp_IV,1,0,0,1,4,1,1,1,1,5
170089,1,VISp_II/III,1,1,0,6,2,2,1,6,6,5
170090,1,VISp_IV,1,2,0,0,2,2,1,1,1,5
170092,1,VISp_IV,1,2,1,0,4,1,1,1,1,5
170093,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170094,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170096,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
170097,1,VISp_IV,1,2,0,0,2,1,1,6,1,5
170098,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170100,1,VISp_IV,4,5,1,5,5,1,2,1,1,0
170101,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170102,1,VISp_II/III,1,3,0,0,2,2,1,6,6,5
170103,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170104,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170107,1,VISp_II/III,1,0,0,1,2,2,1,6,6,5
170108,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
170110,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170111,1,VISp_II/III,1,4,0,7,1,2,3,6,6,1
170112,1,VISp_II/III,1,2,0,0,2,2,1,6,6,3
170114,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
170115,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170116,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
170117,1,VISp_II/III,1,4,0,7,1,2,3,6,6,4
170118,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
170119,1,VISp_IV,1,1,1,4,5,1,2,1,1,2
170122,1,VISp_IV,4,1,1,8,4,1,0,1,1,5
170123,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170124,1,VISp_II/III,1,1,0,4,2,2,0,6,6,2
170125,1,VISp_II/III,5,2,0,0,4,1,1,1,1,5
170126,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170129,1,VISp_II/III,5,2,0,0,4,1,1,1,1,5
170130,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170131,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170132,1,VISp_II/III,5,0,0,3,2,2,0,6,6,5
170134,1,VISp_II/III,3,1,0,8,2,2,4,6,6,2
170135,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170136,1,VISp_II/III,3,5,0,5,5,2,4,6,6,0
170137,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
170138,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170139,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170140,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170141,1,VISp_II/III,4,2,0,0,4,1,1,1,1,5
170144,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170146,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
170147,1,VISp_IV,4,1,1,8,4,1,2,1,1,5
170149,1,VISp_II/III,4,4,1,7,1,1,3,1,1,1
170150,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170151,1,VISp_IV,4,3,1,2,4,1,3,1,1,5
170152,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170154,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
170155,1,VISp_IV,4,2,1,1,4,1,1,1,1,5
170156,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170157,1,VISp_II/III,5,4,0,7,1,2,3,6,6,4
170158,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
170160,1,VISp_II/III,1,2,0,0,2,2,2,6,6,5
170161,1,VISp_II/III,1,2,0,3,2,2,3,6,6,5
170162,1,VISp_II/III,1,2,0,0,4,1,1,1,6,5
170164,1,VISp_II/III,5,2,0,0,4,2,1,6,6,5
170165,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170166,1,VISp_II/III,5,1,0,6,5,2,2,6,6,2
170167,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170168,1,VISp_II/III,1,4,0,7,2,2,3,6,6,2
170169,1,VISp_II/III,1,0,0,1,4,1,1,1,1,5
170170,1,VISp_IV,4,1,0,6,4,1,2,1,1,2
170171,1,VISp_II/III,5,2,0,0,4,2,1,6,6,5
170172,1,VISp_II/III,5,1,0,6,5,2,2,6,6,2
170173,1,VISp_II/III,1,2,0,0,4,1,1,1,1,5
170175,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170176,1,VISp_II/III,5,1,0,8,5,2,2,6,6,2
170178,1,VISp_II/III,5,2,0,0,4,2,1,6,6,5
170179,1,VISp_II/III,5,1,0,6,5,2,2,6,6,2
170180,1,VISp_II/III,1,2,0,0,4,2,1,6,6,5
170182,1,VISp_II/III,5,4,0,7,1,2,3,6,6,4
170183,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170184,1,VISp_II/III,1,1,0,6,5,2,2,6,6,2
170185,1,VISp_II/III,1,2,0,0,4,1,1,1,2,5
170186,1,VISp_II/III,5,2,0,0,4,2,1,6,6,5
170187,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170189,1,VISp,1,2,0,0,4,1,1,1,1,5
170191,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
170193,1,VISp_II/III,1,0,0,3,2,2,1,6,6,5
170194,1,VISp_II/III,1,2,0,0,2,2,1,1,1,5
170196,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
180021,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180026,1,VISp_V,4,1,1,8,4,1,2,1,1,2
180032,1,VISp,1,2,1,0,4,1,1,6,1,5
180034,1,VISp,4,2,0,1,4,1,1,6,1,5
180035,1,VISp_IV,2,0,1,1,4,1,0,1,1,5
180036,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180037,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180038,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180039,1,VISp,5,1,0,6,5,1,3,6,1,2
180040,1,VISp_V,4,0,1,3,4,1,0,1,1,3
180041,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180043,1,VISp_IV,4,2,1,0,4,1,0,1,1,5
180045,1,VISp,4,0,0,1,4,1,0,6,1,5
180046,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180048,1,VISp_IV,4,4,1,7,1,1,3,1,1,4
180049,1,VISp_IV,2,2,1,0,4,1,0,1,1,5
180050,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180051,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180052,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180053,1,VISp_IV,1,2,1,0,4,1,1,1,1,5
180054,1,VISp_IV,1,1,0,4,4,1,1,6,1,2
180055,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180056,1,VISp_IV,4,2,0,0,4,1,1,6,1,5
180057,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180058,1,VISp_IV,4,0,0,0,4,2,1,6,1,5
180059,1,VISp,1,2,0,0,4,1,1,6,6,5
180060,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180061,1,VISp_IV,4,0,1,1,4,1,5,1,1,5
180062,1,VISp_IV,4,5,1,5,5,1,4,1,1,0
180063,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180064,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180065,1,VISp_IV,4,1,1,8,5,1,5,1,1,2
180066,1,VISp_IV,1,2,1,0,4,1,1,1,1,5
180067,1,VISp_IV,4,5,1,3,4,1,4,1,1,2
180068,1,VISp_IV,4,0,1,3,4,1,3,1,1,5
180070,1,VISp_IV,2,0,1,10,3,1,5,1,1,3
180071,1,VISp_IV,1,4,1,7,1,1,3,1,1,4
180072,1,VISp_IV,4,2,0,0,4,1,1,6,1,5
180073,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180074,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180075,1,VISp_IV,5,0,1,1,4,1,0,1,1,5
180076,1,VISp_IV,1,2,0,0,4,2,1,6,1,5
180078,1,VISp_IV,4,2,1,0,4,1,0,1,1,5
180079,1,VISp_IV,2,0,1,1,4,1,5,1,1,5
180080,1,VISp_IV,1,2,0,0,4,2,1,6,1,5
180081,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180082,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180083,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
180085,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180086,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
180088,1,VISp_IV,4,2,1,1,4,1,1,1,1,5
180089,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180090,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180091,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
180092,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180093,1,VISp_IV,4,2,0,0,2,2,1,6,1,5
180095,1,VISp_IV,2,4,1,7,1,1,3,1,1,4
180096,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180097,1,VISp_IV,1,1,0,4,2,2,2,6,1,2
180098,1,VISp_IV,2,4,1,7,1,3,3,1,1,4
180099,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180100,1,VISp_IV,4,2,0,0,4,2,1,1,1,5
180101,1,VISp_IV,4,4,1,7,1,1,3,1,1,1
180103,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180104,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180105,1,VISp_IV,4,1,1,1,4,1,1,1,1,2
180106,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
180107,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180108,1,VISp_IV,4,2,0,0,2,2,1,6,1,5
180109,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180110,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180111,1,VISp_IV,4,0,1,4,4,1,1,1,1,5
180112,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180113,1,VISp_IV,4,0,0,1,4,2,1,6,1,5
180114,1,VISp_IV,2,0,1,3,4,3,0,1,1,5
180115,1,VISp_IV,4,2,0,0,2,2,1,6,1,5
180117,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
180118,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180119,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180120,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
180121,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180122,1,VISp_IV,5,0,1,1,4,1,0,1,1,5
180123,1,VISp_IV,1,0,0,1,4,2,1,1,1,5
180125,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180126,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
180127,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180128,1,VISp_IV,4,1,1,4,4,1,1,1,1,2
180129,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180130,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
180131,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
180132,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180133,1,VISp_IV,5,0,1,1,4,1,0,1,1,5
180135,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
180137,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180139,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
180140,1,VISp_II/III,1,1,0,4,5,2,2,6,6,2
180141,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180142,1,VISp_IV,1,1,0,6,2,2,2,6,1,2
180144,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180145,1,VISp_IV,1,0,0,1,2,2,0,6,1,5
180146,1,VISp_IV,4,1,1,4,4,1,2,1,1,2
180148,1,VISp_IV,1,2,0,0,2,1,1,6,1,5
180149,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180150,1,VISp_IV,1,2,0,0,4,2,1,6,1,5
180152,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180153,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
180154,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180155,1,VISp_II/III,4,1,0,6,5,2,2,6,1,2
180156,1,VISp_IV,1,2,0,0,4,2,1,6,1,5
180157,1,VISp_IV,5,0,1,1,4,1,0,1,1,5
180158,1,VISp_IV,5,0,1,1,4,1,0,1,1,5
180159,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
180160,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180162,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180163,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180165,1,VISp_II/III,4,2,0,0,4,1,1,6,6,5
180166,1,VISp_II/III,4,2,0,0,4,1,1,6,1,5
180167,1,VISp_IV,5,2,1,0,4,1,1,1,1,5
180168,1,VISp_II/III,4,2,0,0,4,1,1,6,6,5
180170,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180172,1,VISp_IV,5,2,1,1,4,1,2,1,1,5
180174,1,VISp_IV,1,2,0,0,4,1,1,6,1,5
180175,1,VISp_II/III,4,2,0,0,4,1,1,6,6,5
180176,1,VISp_IV,4,0,0,3,4,1,0,1,1,5
180177,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180178,1,VISp_IV,4,0,0,1,4,1,0,1,1,5
180179,1,VISp_IV,4,1,0,4,4,1,0,6,1,2
180180,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180181,1,VISp_IV,5,3,1,2,4,1,0,1,1,3
180182,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180183,1,VISp_II/III,4,2,0,0,4,2,1,6,1,5
180184,1,VISp_IV,5,2,1,1,4,1,1,1,1,5
180186,1,VISp_IV,4,2,0,0,2,2,1,6,1,5
180187,1,VISp_IV,4,2,0,0,4,1,1,6,1,5
180188,1,VISp_II/III,4,2,0,0,4,2,1,1,6,5
180189,1,VISp_II/III,4,2,0,0,4,2,1,6,6,5
180190,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180191,1,VISp_IV,4,1,1,6,4,1,1,1,1,2
180192,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180193,1,VISp_II/III,1,4,0,7,1,2,3,5,6,1
180194,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180195,1,VISp_IV,4,2,0,0,2,1,1,1,1,5
180196,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
180197,1,VISp_IV,4,1,1,4,4,1,2,1,1,2
180198,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
180199,1,VISp_IV,4,5,0,5,5,2,4,1,1,0
180200,1,VISp_IV,4,1,0,4,5,1,2,6,1,2
180201,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
180202,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180203,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
180204,1,VISp_IV,4,1,0,4,4,1,1,1,1,2
180205,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
180207,1,VISp_IV,4,2,1,1,4,1,1,1,1,5
180208,1,VISp_IV,4,2,0,0,4,1,1,1,1,5
180210,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
180212,1,VISp_II/III,1,2,0,0,2,2,1,6,1,5
180214,1,VISp_II/III,1,2,0,0,2,2,1,5,6,5
180216,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
180218,1,VISp_II/III,1,2,0,0,2,2,1,1,1,5
180220,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
190017,1,outside_VISp,5,3,3,10,3,3,5,4,4,3
190022,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190023,1,outside_VISp,4,2,1,0,4,1,3,1,1,5
190024,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190025,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190026,1,outside_VISp,2,4,3,11,1,3,3,3,4,1
190027,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190029,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190030,1,outside_VISp,2,0,1,3,3,3,5,3,4,3
190031,1,outside_VISp,5,1,3,4,5,0,2,4,4,2
190032,1,outside_VISp,4,0,1,3,4,1,0,1,1,5
190033,1,outside_VISp,2,4,3,7,1,3,3,4,4,4
190034,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190035,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190036,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190038,1,outside_VISp,4,0,1,2,4,1,0,1,1,5
190039,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190040,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190041,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190042,1,outside_VISp,2,0,1,1,3,3,0,3,4,5
190043,1,outside_VISp,4,1,1,6,4,1,2,1,1,2
190044,1,outside_VISp,2,4,1,7,1,3,3,3,1,4
190045,1,outside_VISp,4,0,1,3,4,1,5,1,1,5
190046,1,outside_VISp,2,1,3,6,3,3,2,3,4,2
190047,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
190048,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190049,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
190051,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190052,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190053,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190054,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190055,1,outside_VISp,4,0,1,3,4,1,0,1,1,5
190056,1,outside_VISp,2,0,1,3,3,3,5,3,4,5
190057,1,outside_VISp,4,1,1,4,5,1,2,1,1,2
190058,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190059,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190060,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190061,1,outside_VISp,2,0,1,3,3,3,5,3,4,3
190063,1,outside_VISp,4,1,1,6,5,1,2,1,1,2
190064,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
190065,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190067,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190068,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190069,1,outside_VISp,2,4,1,7,3,3,3,3,4,4
190070,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190072,1,outside_VISp,2,4,1,7,1,3,3,3,4,2
190073,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
190074,1,outside_VISp,4,0,1,1,4,1,0,1,1,3
190075,1,outside_VISp,4,2,1,1,4,1,1,1,1,5
190077,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190078,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190079,1,outside_VISp,2,1,3,6,3,3,2,3,4,2
190080,1,outside_VISp,2,3,1,9,3,3,5,3,4,3
190081,1,outside_VISp,4,2,1,0,4,1,0,1,1,5
190082,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190084,1,outside_VISp,2,3,1,9,3,3,5,3,4,3
190086,1,outside_VISp,4,2,1,0,4,1,3,1,1,5
190087,1,outside_VISp,4,4,1,7,1,1,3,1,1,1
190089,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
190090,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190092,1,outside_VISp,2,4,1,7,1,1,3,1,1,4
190093,1,outside_VISp,4,2,1,1,4,1,3,1,1,5
190094,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190095,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190096,1,outside_VISp,2,3,3,10,3,3,5,5,4,3
190097,1,outside_VISp,4,1,1,4,5,1,3,1,1,2
190098,1,outside_VISp,4,2,1,1,4,1,1,1,1,5
190099,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190100,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190102,1,outside_VISp,4,1,1,6,4,1,1,1,1,5
190103,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
190104,1,outside_VISp,4,1,1,8,5,1,2,1,1,2
190105,1,VISp,2,0,3,3,3,3,5,5,4,5
190106,1,outside_VISp,2,0,1,3,4,1,4,1,1,5
190108,1,outside_VISp,2,5,1,5,5,1,4,1,1,0
190109,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
190110,1,outside_VISp,1,4,1,7,1,3,3,1,1,1
190112,1,outside_VISp,1,4,1,8,1,1,3,1,1,2
190113,1,outside_VISp,1,0,1,1,4,3,5,1,1,5
190114,1,outside_VISp,2,1,1,4,5,3,2,1,4,2
190115,1,outside_VISp,4,1,1,6,1,1,3,1,1,2
190116,1,outside_VISp,4,0,1,3,4,3,5,1,1,5
190117,1,outside_VISp,2,0,1,1,4,1,0,1,1,5
190118,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
190119,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
